event_id,student_id,event_date,feature_name,event_type,is_synthetic
1286,3,2026-04-29,promotions,promotion_viewed,True
1287,4,2026-05-08,promotions,promotion_viewed,True
1288,8,2026-05-07,promotions,promotion_viewed,True
1289,10,2026-04-30,promotions,promotion_viewed,True
1290,11,2026-05-08,promotions,promotion_viewed,True
1291,11,2026-05-10,promotions,promotion_claimed,True
1292,12,2026-05-12,promotions,promotion_viewed,True
1293,14,2026-05-07,promotions,promotion_viewed,True
1294,15,2026-04-30,promotions,promotion_viewed,True
1295,15,2026-04-30,promotions,promotion_claimed,True
1296,19,2026-04-30,promotions,promotion_viewed,True
1297,20,2026-05-12,promotions,promotion_viewed,True
1298,21,2026-04-28,promotions,promotion_viewed,True
1299,22,2026-04-29,promotions,promotion_viewed,True
1300,22,2026-04-30,promotions,promotion_claimed,True
1301,23,2026-05-01,promotions,promotion_viewed,True
1302,24,2026-04-30,promotions,promotion_viewed,True
1303,24,2026-05-01,promotions,promotion_claimed,True
1304,25,2026-05-12,promotions,promotion_viewed,True
1305,25,2026-05-15,promotions,promotion_claimed,True
1306,28,2026-04-30,promotions,promotion_viewed,True
1307,30,2026-05-07,promotions,promotion_viewed,True
1308,2,2026-04-29,promotions,promotion_viewed,True
1309,3,2026-04-27,promotions,promotion_viewed,True
1310,3,2026-04-29,promotions,promotion_claimed,True
1311,4,2026-04-15,promotions,promotion_viewed,True
1312,4,2026-04-16,promotions,promotion_claimed,True
1313,5,2026-04-26,promotions,promotion_viewed,True
1314,7,2026-04-15,promotions,promotion_viewed,True
1315,11,2026-04-18,promotions,promotion_viewed,True
1316,12,2026-04-21,promotions,promotion_viewed,True
1317,12,2026-04-24,promotions,promotion_claimed,True
1318,13,2026-04-16,promotions,promotion_viewed,True
1319,14,2026-04-27,promotions,promotion_viewed,True
1320,17,2026-04-25,promotions,promotion_viewed,True
1321,19,2026-04-28,promotions,promotion_viewed,True
1322,19,2026-04-29,promotions,promotion_claimed,True
1323,20,2026-04-22,promotions,promotion_viewed,True
1324,20,2026-04-25,promotions,promotion_claimed,True
1325,21,2026-04-23,promotions,promotion_viewed,True
1326,21,2026-04-23,promotions,promotion_claimed,True
1327,24,2026-04-17,promotions,promotion_viewed,True
1328,24,2026-04-18,promotions,promotion_claimed,True
1329,26,2026-04-20,promotions,promotion_viewed,True
1330,28,2026-04-28,promotions,promotion_viewed,True
1331,29,2026-04-19,promotions,promotion_viewed,True
1332,30,2026-04-22,promotions,promotion_viewed,True
1333,30,2026-04-24,promotions,promotion_claimed,True
1334,3,2026-04-29,promotions,promotion_viewed,True
1335,3,2026-04-29,promotions,promotion_claimed,True
1336,5,2026-04-25,promotions,promotion_viewed,True
1337,7,2026-04-27,promotions,promotion_viewed,True
1338,7,2026-04-27,promotions,promotion_claimed,True
1339,8,2026-04-23,promotions,promotion_viewed,True
1340,8,2026-04-25,promotions,promotion_claimed,True
1341,10,2026-04-23,promotions,promotion_viewed,True
1342,10,2026-04-26,promotions,promotion_claimed,True
1343,13,2026-04-25,promotions,promotion_viewed,True
1344,13,2026-04-25,promotions,promotion_claimed,True
1345,16,2026-05-04,promotions,promotion_viewed,True
1346,16,2026-05-05,promotions,promotion_claimed,True
1347,18,2026-05-04,promotions,promotion_viewed,True
1348,19,2026-05-02,promotions,promotion_viewed,True
1349,19,2026-05-02,promotions,promotion_claimed,True
1350,20,2026-04-30,promotions,promotion_viewed,True
1351,23,2026-04-25,promotions,promotion_viewed,True
1352,23,2026-04-28,promotions,promotion_claimed,True
1353,24,2026-04-22,promotions,promotion_viewed,True
1354,25,2026-04-26,promotions,promotion_viewed,True
1355,26,2026-05-01,promotions,promotion_viewed,True
1356,26,2026-05-03,promotions,promotion_claimed,True
1357,27,2026-05-05,promotions,promotion_viewed,True
1358,29,2026-04-30,promotions,promotion_viewed,True
1359,29,2026-05-02,promotions,promotion_claimed,True
1360,30,2026-04-29,promotions,promotion_viewed,True
1361,30,2026-05-02,promotions,promotion_claimed,True
1362,3,2026-05-10,promotions,promotion_viewed,True
1363,3,2026-05-13,promotions,promotion_claimed,True
1364,4,2026-05-07,promotions,promotion_viewed,True
1365,4,2026-05-09,promotions,promotion_claimed,True
1366,5,2026-04-30,promotions,promotion_viewed,True
1367,6,2026-05-12,promotions,promotion_viewed,True
1368,7,2026-04-29,promotions,promotion_viewed,True
1369,7,2026-05-02,promotions,promotion_claimed,True
1370,8,2026-05-12,promotions,promotion_viewed,True
1371,9,2026-05-08,promotions,promotion_viewed,True
1372,10,2026-05-04,promotions,promotion_viewed,True
1373,10,2026-05-04,promotions,promotion_claimed,True
1374,14,2026-05-09,promotions,promotion_viewed,True
1375,14,2026-05-12,promotions,promotion_claimed,True
1376,16,2026-05-08,promotions,promotion_viewed,True
1377,16,2026-05-08,promotions,promotion_claimed,True
1378,18,2026-05-02,promotions,promotion_viewed,True
1379,19,2026-05-10,promotions,promotion_viewed,True
1380,19,2026-05-13,promotions,promotion_claimed,True
1381,21,2026-05-01,promotions,promotion_viewed,True
1382,22,2026-05-10,promotions,promotion_viewed,True
1383,22,2026-05-12,promotions,promotion_claimed,True
1384,24,2026-04-30,promotions,promotion_viewed,True
1385,24,2026-05-01,promotions,promotion_claimed,True
1386,25,2026-05-09,promotions,promotion_viewed,True
1387,25,2026-05-12,promotions,promotion_claimed,True
1388,27,2026-05-04,promotions,promotion_viewed,True
1389,28,2026-05-09,promotions,promotion_viewed,True
1390,3,2026-04-23,promotions,promotion_viewed,True
1391,4,2026-04-27,promotions,promotion_viewed,True
1392,4,2026-04-29,promotions,promotion_claimed,True
1393,5,2026-04-30,promotions,promotion_viewed,True
1394,5,2026-05-02,promotions,promotion_claimed,True
1395,6,2026-04-21,promotions,promotion_viewed,True
1396,6,2026-04-23,promotions,promotion_claimed,True
1397,7,2026-04-25,promotions,promotion_viewed,True
1398,8,2026-04-16,promotions,promotion_viewed,True
1399,9,2026-04-20,promotions,promotion_viewed,True
1400,11,2026-04-28,promotions,promotion_viewed,True
1401,11,2026-05-01,promotions,promotion_claimed,True
1402,12,2026-04-17,promotions,promotion_viewed,True
1403,14,2026-04-29,promotions,promotion_viewed,True
1404,17,2026-04-26,promotions,promotion_viewed,True
1405,17,2026-04-29,promotions,promotion_claimed,True
1406,19,2026-04-30,promotions,promotion_viewed,True
1407,20,2026-04-29,promotions,promotion_viewed,True
1408,20,2026-04-30,promotions,promotion_claimed,True
1409,25,2026-04-24,promotions,promotion_viewed,True
1410,25,2026-04-25,promotions,promotion_claimed,True
1411,26,2026-04-16,promotions,promotion_viewed,True
1412,30,2026-04-17,promotions,promotion_viewed,True
1413,30,2026-04-19,promotions,promotion_claimed,True
1414,1,2026-04-30,promotions,promotion_viewed,True
1415,2,2026-04-29,promotions,promotion_viewed,True
1416,2,2026-05-02,promotions,promotion_claimed,True
1417,4,2026-04-25,promotions,promotion_viewed,True
1418,5,2026-04-29,promotions,promotion_viewed,True
1419,6,2026-05-02,promotions,promotion_viewed,True
1420,7,2026-04-26,promotions,promotion_viewed,True
1421,7,2026-04-29,promotions,promotion_claimed,True
1422,8,2026-05-03,promotions,promotion_viewed,True
1423,9,2026-04-26,promotions,promotion_viewed,True
1424,9,2026-04-26,promotions,promotion_claimed,True
1425,10,2026-04-28,promotions,promotion_viewed,True
1426,12,2026-04-25,promotions,promotion_viewed,True
1427,14,2026-05-03,promotions,promotion_viewed,True
1428,17,2026-04-23,promotions,promotion_viewed,True
1429,17,2026-04-24,promotions,promotion_claimed,True
1430,19,2026-05-04,promotions,promotion_viewed,True
1431,20,2026-04-30,promotions,promotion_viewed,True
1432,20,2026-05-01,promotions,promotion_claimed,True
1433,21,2026-05-01,promotions,promotion_viewed,True
1434,22,2026-04-30,promotions,promotion_viewed,True
1435,26,2026-05-07,promotions,promotion_viewed,True
1436,27,2026-04-25,promotions,promotion_viewed,True
1437,27,2026-04-26,promotions,promotion_claimed,True
1438,29,2026-05-03,promotions,promotion_viewed,True
1439,30,2026-05-03,promotions,promotion_viewed,True
1440,30,2026-05-05,promotions,promotion_claimed,True
1441,3,2026-05-06,promotions,promotion_viewed,True
1442,6,2026-05-09,promotions,promotion_viewed,True
1443,7,2026-05-08,promotions,promotion_viewed,True
1444,8,2026-05-11,promotions,promotion_viewed,True
1445,8,2026-05-12,promotions,promotion_claimed,True
1446,9,2026-05-07,promotions,promotion_viewed,True
1447,10,2026-05-05,promotions,promotion_viewed,True
1448,11,2026-05-04,promotions,promotion_viewed,True
1449,11,2026-05-06,promotions,promotion_claimed,True
1450,16,2026-05-08,promotions,promotion_viewed,True
1451,17,2026-05-05,promotions,promotion_viewed,True
1452,19,2026-05-06,promotions,promotion_viewed,True
1453,23,2026-05-09,promotions,promotion_viewed,True
1454,23,2026-05-11,promotions,promotion_claimed,True
1455,24,2026-05-08,promotions,promotion_viewed,True
1456,24,2026-05-09,promotions,promotion_claimed,True
1457,26,2026-05-02,promotions,promotion_viewed,True
1458,26,2026-05-03,promotions,promotion_claimed,True
1459,30,2026-05-02,promotions,promotion_viewed,True
1460,30,2026-05-02,promotions,promotion_claimed,True
1461,2,2026-04-23,promotions,promotion_viewed,True
1462,2,2026-04-25,promotions,promotion_claimed,True
1463,3,2026-04-19,promotions,promotion_viewed,True
1464,3,2026-04-21,promotions,promotion_claimed,True
1465,6,2026-04-17,promotions,promotion_viewed,True
1466,8,2026-04-25,promotions,promotion_viewed,True
1467,9,2026-04-27,promotions,promotion_viewed,True
1468,11,2026-04-19,promotions,promotion_viewed,True
1469,11,2026-04-20,promotions,promotion_claimed,True
1470,14,2026-04-27,promotions,promotion_viewed,True
1471,16,2026-05-01,promotions,promotion_viewed,True
1472,17,2026-04-26,promotions,promotion_viewed,True
1473,18,2026-04-24,promotions,promotion_viewed,True
1474,19,2026-04-29,promotions,promotion_viewed,True
1475,19,2026-05-02,promotions,promotion_claimed,True
1476,20,2026-04-28,promotions,promotion_viewed,True
1477,21,2026-04-27,promotions,promotion_viewed,True
1478,23,2026-04-24,promotions,promotion_viewed,True
1479,26,2026-04-25,promotions,promotion_viewed,True
1480,28,2026-04-25,promotions,promotion_viewed,True
1481,30,2026-04-24,promotions,promotion_viewed,True
1482,1,2026-04-30,promotions,promotion_viewed,True
1483,1,2026-04-30,promotions,promotion_claimed,True
1484,3,2026-05-04,promotions,promotion_viewed,True
1485,5,2026-05-06,promotions,promotion_viewed,True
1486,7,2026-04-30,promotions,promotion_viewed,True
1487,8,2026-04-26,promotions,promotion_viewed,True
1488,12,2026-04-29,promotions,promotion_viewed,True
1489,16,2026-04-25,promotions,promotion_viewed,True
1490,18,2026-05-05,promotions,promotion_viewed,True
1491,20,2026-04-26,promotions,promotion_viewed,True
1492,21,2026-05-06,promotions,promotion_viewed,True
1493,21,2026-05-08,promotions,promotion_claimed,True
1494,23,2026-05-07,promotions,promotion_viewed,True
1495,23,2026-05-07,promotions,promotion_claimed,True
1496,26,2026-04-26,promotions,promotion_viewed,True
1497,26,2026-04-27,promotions,promotion_claimed,True
1498,27,2026-05-06,promotions,promotion_viewed,True
1499,27,2026-05-09,promotions,promotion_claimed,True
1500,28,2026-05-06,promotions,promotion_viewed,True
1501,28,2026-05-09,promotions,promotion_claimed,True
1502,30,2026-05-01,promotions,promotion_viewed,True
1503,30,2026-05-01,promotions,promotion_claimed,True
1504,3,2026-05-03,promotions,promotion_viewed,True
1505,3,2026-05-05,promotions,promotion_claimed,True
1506,6,2026-05-15,promotions,promotion_viewed,True
1507,6,2026-05-15,promotions,promotion_claimed,True
1508,7,2026-05-05,promotions,promotion_viewed,True
1509,11,2026-05-08,promotions,promotion_viewed,True
1510,12,2026-05-01,promotions,promotion_viewed,True
1511,12,2026-05-03,promotions,promotion_claimed,True
1512,16,2026-05-08,promotions,promotion_viewed,True
1513,16,2026-05-10,promotions,promotion_claimed,True
1514,17,2026-05-12,promotions,promotion_viewed,True
1515,17,2026-05-12,promotions,promotion_claimed,True
1516,19,2026-05-02,promotions,promotion_viewed,True
1517,23,2026-05-10,promotions,promotion_viewed,True
1518,24,2026-05-10,promotions,promotion_viewed,True
1519,25,2026-05-03,promotions,promotion_viewed,True
1520,26,2026-05-12,promotions,promotion_viewed,True
1521,27,2026-05-03,promotions,promotion_viewed,True
1522,28,2026-05-05,promotions,promotion_viewed,True
1523,29,2026-05-01,promotions,promotion_viewed,True
