student_id,activity_date,active_seconds,heartbeat_count,first_seen_at,last_seen_at,is_synthetic
18,2026-05-16,0,0,2026-05-16T09:00:00,,True
18,2026-05-17,0,0,2026-05-17T09:00:00,,True
18,2026-05-18,2340,7,2026-05-18T09:00:00,2026-05-18T09:30:00,True
18,2026-05-19,0,0,2026-05-19T09:00:00,,True
18,2026-05-20,0,0,2026-05-20T09:00:00,,True
18,2026-05-21,0,0,2026-05-21T09:00:00,,True
18,2026-05-22,0,0,2026-05-22T09:00:00,,True
18,2026-05-23,0,0,2026-05-23T09:00:00,,True
18,2026-05-24,3060,10,2026-05-24T09:00:00,2026-05-24T09:30:00,True
18,2026-05-25,0,0,2026-05-25T09:00:00,,True
18,2026-05-26,0,0,2026-05-26T09:00:00,,True
18,2026-05-27,0,0,2026-05-27T09:00:00,,True
18,2026-05-28,0,0,2026-05-28T09:00:00,,True
18,2026-05-29,0,0,2026-05-29T09:00:00,,True
18,2026-05-30,1080,3,2026-05-30T09:00:00,2026-05-30T09:30:00,True
18,2026-05-31,0,0,2026-05-31T09:00:00,,True
19,2026-04-23,2940,9,2026-04-23T09:00:00,2026-04-23T09:30:00,True
19,2026-04-24,3060,10,2026-04-24T09:00:00,2026-04-24T09:30:00,True
19,2026-04-25,0,0,2026-04-25T09:00:00,,True
19,2026-04-26,3780,12,2026-04-26T09:00:00,2026-04-26T10:30:00,True
19,2026-04-27,0,0,2026-04-27T09:00:00,,True
19,2026-04-28,4200,14,2026-04-28T09:00:00,2026-04-28T10:30:00,True
19,2026-04-29,0,0,2026-04-29T09:00:00,,True
19,2026-04-30,0,0,2026-04-30T09:00:00,,True
19,2026-05-01,0,0,2026-05-01T09:00:00,,True
19,2026-05-02,1140,3,2026-05-02T09:00:00,2026-05-02T09:30:00,True
19,2026-05-03,2820,9,2026-05-03T09:00:00,2026-05-03T09:30:00,True
19,2026-05-04,0,0,2026-05-04T09:00:00,,True
19,2026-05-05,0,0,2026-05-05T09:00:00,,True
19,2026-05-06,0,0,2026-05-06T09:00:00,,True
19,2026-05-07,2640,8,2026-05-07T09:00:00,2026-05-07T09:30:00,True
19,2026-05-08,0,0,2026-05-08T09:00:00,,True
19,2026-05-09,2520,8,2026-05-09T09:00:00,2026-05-09T09:30:00,True
19,2026-05-10,1980,6,2026-05-10T09:00:00,2026-05-10T09:30:00,True
19,2026-05-11,0,0,2026-05-11T09:00:00,,True
19,2026-05-12,3480,11,2026-05-12T09:00:00,2026-05-12T09:30:00,True
19,2026-05-13,0,0,2026-05-13T09:00:00,,True
19,2026-05-14,4140,13,2026-05-14T09:00:00,2026-05-14T10:30:00,True
19,2026-05-15,0,0,2026-05-15T09:00:00,,True
19,2026-05-16,0,0,2026-05-16T09:00:00,,True
19,2026-05-17,0,0,2026-05-17T09:00:00,,True
19,2026-05-18,2280,7,2026-05-18T09:00:00,2026-05-18T09:30:00,True
19,2026-05-19,0,0,2026-05-19T09:00:00,,True
19,2026-05-20,0,0,2026-05-20T09:00:00,,True
19,2026-05-21,0,0,2026-05-21T09:00:00,,True
19,2026-05-22,1260,4,2026-05-22T09:00:00,2026-05-22T09:30:00,True
19,2026-05-23,1740,5,2026-05-23T09:00:00,2026-05-23T09:30:00,True
19,2026-05-24,2160,7,2026-05-24T09:00:00,2026-05-24T09:30:00,True
19,2026-05-25,0,0,2026-05-25T09:00:00,,True
19,2026-05-26,1200,4,2026-05-26T09:00:00,2026-05-26T09:30:00,True
19,2026-05-27,2040,6,2026-05-27T09:00:00,2026-05-27T09:30:00,True
19,2026-05-28,0,0,2026-05-28T09:00:00,,True
19,2026-05-29,2880,9,2026-05-29T09:00:00,2026-05-29T09:30:00,True
19,2026-05-30,2220,7,2026-05-30T09:00:00,2026-05-30T09:30:00,True
19,2026-05-31,2460,8,2026-05-31T09:00:00,2026-05-31T09:30:00,True
20,2026-04-12,3420,11,2026-04-12T09:00:00,2026-04-12T09:30:00,True
20,2026-04-13,5940,19,2026-04-13T09:00:00,2026-04-13T10:30:00,True
20,2026-04-14,4560,15,2026-04-14T09:00:00,2026-04-14T10:30:00,True
20,2026-04-15,7980,26,2026-04-15T09:00:00,2026-04-15T11:30:00,True
20,2026-04-16,0,0,2026-04-16T09:00:00,,True
20,2026-04-17,5700,19,2026-04-17T09:00:00,2026-04-17T10:30:00,True
20,2026-04-18,3540,11,2026-04-18T09:00:00,2026-04-18T09:30:00,True
20,2026-04-19,2760,9,2026-04-19T09:00:00,2026-04-19T09:30:00,True
20,2026-04-20,7020,23,2026-04-20T09:00:00,2026-04-20T10:30:00,True
20,2026-04-21,6300,21,2026-04-21T09:00:00,2026-04-21T10:30:00,True
20,2026-04-22,3180,10,2026-04-22T09:00:00,2026-04-22T09:30:00,True
20,2026-04-23,0,0,2026-04-23T09:00:00,,True
20,2026-04-24,6540,21,2026-04-24T09:00:00,2026-04-24T10:30:00,True
20,2026-04-25,7560,25,2026-04-25T09:00:00,2026-04-25T11:30:00,True
20,2026-04-26,5040,16,2026-04-26T09:00:00,2026-04-26T10:30:00,True
20,2026-04-27,0,0,2026-04-27T09:00:00,,True
20,2026-04-28,7560,25,2026-04-28T09:00:00,2026-04-28T11:30:00,True
20,2026-04-29,5040,16,2026-04-29T09:00:00,2026-04-29T10:30:00,True
20,2026-04-30,0,0,2026-04-30T09:00:00,,True
20,2026-05-01,0,0,2026-05-01T09:00:00,,True
20,2026-05-02,5040,16,2026-05-02T09:00:00,2026-05-02T10:30:00,True
20,2026-05-03,2760,9,2026-05-03T09:00:00,2026-05-03T09:30:00,True
20,2026-05-04,5340,17,2026-05-04T09:00:00,2026-05-04T10:30:00,True
20,2026-05-05,3960,13,2026-05-05T09:00:00,2026-05-05T10:30:00,True
20,2026-05-06,0,0,2026-05-06T09:00:00,,True
20,2026-05-07,2880,9,2026-05-07T09:00:00,2026-05-07T09:30:00,True
20,2026-05-08,4680,15,2026-05-08T09:00:00,2026-05-08T10:30:00,True
20,2026-05-09,6180,20,2026-05-09T09:00:00,2026-05-09T10:30:00,True
20,2026-05-10,3900,13,2026-05-10T09:00:00,2026-05-10T10:30:00,True
20,2026-05-11,3540,11,2026-05-11T09:00:00,2026-05-11T09:30:00,True
20,2026-05-12,2760,9,2026-05-12T09:00:00,2026-05-12T09:30:00,True
20,2026-05-13,3840,12,2026-05-13T09:00:00,2026-05-13T10:30:00,True
20,2026-05-14,7680,25,2026-05-14T09:00:00,2026-05-14T11:30:00,True
20,2026-05-15,0,0,2026-05-15T09:00:00,,True
20,2026-05-16,3600,12,2026-05-16T09:00:00,2026-05-16T10:30:00,True
20,2026-05-17,6660,22,2026-05-17T09:00:00,2026-05-17T10:30:00,True
20,2026-05-18,6240,20,2026-05-18T09:00:00,2026-05-18T10:30:00,True
20,2026-05-19,3360,11,2026-05-19T09:00:00,2026-05-19T09:30:00,True
20,2026-05-20,4980,16,2026-05-20T09:00:00,2026-05-20T10:30:00,True
20,2026-05-21,6480,21,2026-05-21T09:00:00,2026-05-21T10:30:00,True
20,2026-05-22,6840,22,2026-05-22T09:00:00,2026-05-22T10:30:00,True
20,2026-05-23,0,0,2026-05-23T09:00:00,,True
20,2026-05-24,7980,26,2026-05-24T09:00:00,2026-05-24T11:30:00,True
20,2026-05-25,7740,25,2026-05-25T09:00:00,2026-05-25T11:30:00,True
20,2026-05-26,4260,14,2026-05-26T09:00:00,2026-05-26T10:30:00,True
20,2026-05-27,0,0,2026-05-27T09:00:00,,True
20,2026-05-28,4800,16,2026-05-28T09:00:00,2026-05-28T10:30:00,True
20,2026-05-29,0,0,2026-05-29T09:00:00,,True
20,2026-05-30,5520,18,2026-05-30T09:00:00,2026-05-30T10:30:00,True
20,2026-05-31,6540,21,2026-05-31T09:00:00,2026-05-31T10:30:00,True
21,2026-04-08,0,0,2026-04-08T09:00:00,,True
21,2026-04-09,0,0,2026-04-09T09:00:00,,True
21,2026-04-10,0,0,2026-04-10T09:00:00,,True
21,2026-04-11,3960,13,2026-04-11T09:00:00,2026-04-11T10:30:00,True
21,2026-04-12,0,0,2026-04-12T09:00:00,,True
21,2026-04-13,2280,7,2026-04-13T09:00:00,2026-04-13T09:30:00,True
21,2026-04-14,4200,14,2026-04-14T09:00:00,2026-04-14T10:30:00,True
21,2026-04-15,2400,8,2026-04-15T09:00:00,2026-04-15T09:30:00,True
21,2026-04-16,1800,6,2026-04-16T09:00:00,2026-04-16T09:30:00,True
21,2026-04-17,3360,11,2026-04-17T09:00:00,2026-04-17T09:30:00,True
21,2026-04-18,3780,12,2026-04-18T09:00:00,2026-04-18T10:30:00,True
21,2026-04-19,4560,15,2026-04-19T09:00:00,2026-04-19T10:30:00,True
21,2026-04-20,0,0,2026-04-20T09:00:00,,True
21,2026-04-21,0,0,2026-04-21T09:00:00,,True
21,2026-04-22,3180,10,2026-04-22T09:00:00,2026-04-22T09:30:00,True
21,2026-04-23,2100,7,2026-04-23T09:00:00,2026-04-23T09:30:00,True
21,2026-04-24,1980,6,2026-04-24T09:00:00,2026-04-24T09:30:00,True
21,2026-04-25,0,0,2026-04-25T09:00:00,,True
21,2026-04-26,5040,16,2026-04-26T09:00:00,2026-04-26T10:30:00,True
21,2026-04-27,4500,15,2026-04-27T09:00:00,2026-04-27T10:30:00,True
21,2026-04-28,4200,14,2026-04-28T09:00:00,2026-04-28T10:30:00,True
21,2026-04-29,2640,8,2026-04-29T09:00:00,2026-04-29T09:30:00,True
21,2026-04-30,3720,12,2026-04-30T09:00:00,2026-04-30T10:30:00,True
21,2026-05-01,2160,7,2026-05-01T09:00:00,2026-05-01T09:30:00,True
21,2026-05-02,0,0,2026-05-02T09:00:00,,True
21,2026-05-03,1620,5,2026-05-03T09:00:00,2026-05-03T09:30:00,True
21,2026-05-04,5220,17,2026-05-04T09:00:00,2026-05-04T10:30:00,True
21,2026-05-05,3540,11,2026-05-05T09:00:00,2026-05-05T09:30:00,True
21,2026-05-06,3600,12,2026-05-06T09:00:00,2026-05-06T10:30:00,True
21,2026-05-07,3240,10,2026-05-07T09:00:00,2026-05-07T09:30:00,True
21,2026-05-08,1920,6,2026-05-08T09:00:00,2026-05-08T09:30:00,True
21,2026-05-09,0,0,2026-05-09T09:00:00,,True
21,2026-05-10,2820,9,2026-05-10T09:00:00,2026-05-10T09:30:00,True
21,2026-05-11,0,0,2026-05-11T09:00:00,,True
21,2026-05-12,0,0,2026-05-12T09:00:00,,True
21,2026-05-13,2580,8,2026-05-13T09:00:00,2026-05-13T09:30:00,True
21,2026-05-14,2820,9,2026-05-14T09:00:00,2026-05-14T09:30:00,True
21,2026-05-15,0,0,2026-05-15T09:00:00,,True
21,2026-05-16,3000,10,2026-05-16T09:00:00,2026-05-16T09:30:00,True
21,2026-05-17,0,0,2026-05-17T09:00:00,,True
21,2026-05-18,1620,5,2026-05-18T09:00:00,2026-05-18T09:30:00,True
21,2026-05-19,2340,7,2026-05-19T09:00:00,2026-05-19T09:30:00,True
21,2026-05-20,0,0,2026-05-20T09:00:00,,True
21,2026-05-21,0,0,2026-05-21T09:00:00,,True
21,2026-05-22,3780,12,2026-05-22T09:00:00,2026-05-22T10:30:00,True
21,2026-05-23,0,0,2026-05-23T09:00:00,,True
21,2026-05-24,0,0,2026-05-24T09:00:00,,True
21,2026-05-25,4200,14,2026-05-25T09:00:00,2026-05-25T10:30:00,True
21,2026-05-26,3840,12,2026-05-26T09:00:00,2026-05-26T10:30:00,True
21,2026-05-27,0,0,2026-05-27T09:00:00,,True
21,2026-05-28,0,0,2026-05-28T09:00:00,,True
21,2026-05-29,0,0,2026-05-29T09:00:00,,True
21,2026-05-30,3900,13,2026-05-30T09:00:00,2026-05-30T10:30:00,True
21,2026-05-31,2280,7,2026-05-31T09:00:00,2026-05-31T09:30:00,True
22,2026-04-08,1800,6,2026-04-08T09:00:00,2026-04-08T09:30:00,True
22,2026-04-09,3300,11,2026-04-09T09:00:00,2026-04-09T09:30:00,True
22,2026-04-10,0,0,2026-04-10T09:00:00,,True
22,2026-04-11,840,2,2026-04-11T09:00:00,2026-04-11T09:30:00,True
22,2026-04-12,0,0,2026-04-12T09:00:00,,True
22,2026-04-13,0,0,2026-04-13T09:00:00,,True
22,2026-04-14,0,0,2026-04-14T09:00:00,,True
22,2026-04-15,0,0,2026-04-15T09:00:00,,True
22,2026-04-16,2400,8,2026-04-16T09:00:00,2026-04-16T09:30:00,True
22,2026-04-17,0,0,2026-04-17T09:00:00,,True
22,2026-04-18,720,2,2026-04-18T09:00:00,2026-04-18T09:30:00,True
22,2026-04-19,1200,4,2026-04-19T09:00:00,2026-04-19T09:30:00,True
22,2026-04-20,0,0,2026-04-20T09:00:00,,True
22,2026-04-21,2880,9,2026-04-21T09:00:00,2026-04-21T09:30:00,True
22,2026-04-22,0,0,2026-04-22T09:00:00,,True
22,2026-04-23,0,0,2026-04-23T09:00:00,,True
22,2026-04-24,0,0,2026-04-24T09:00:00,,True
22,2026-04-25,1320,4,2026-04-25T09:00:00,2026-04-25T09:30:00,True
22,2026-04-26,0,0,2026-04-26T09:00:00,,True
22,2026-04-27,0,0,2026-04-27T09:00:00,,True
22,2026-04-28,2760,9,2026-04-28T09:00:00,2026-04-28T09:30:00,True
22,2026-04-29,600,2,2026-04-29T09:00:00,2026-04-29T09:30:00,True
22,2026-04-30,0,0,2026-04-30T09:00:00,,True
22,2026-05-01,1380,4,2026-05-01T09:00:00,2026-05-01T09:30:00,True
22,2026-05-02,0,0,2026-05-02T09:00:00,,True
22,2026-05-03,0,0,2026-05-03T09:00:00,,True
22,2026-05-04,0,0,2026-05-04T09:00:00,,True
22,2026-05-05,0,0,2026-05-05T09:00:00,,True
22,2026-05-06,0,0,2026-05-06T09:00:00,,True
22,2026-05-07,0,0,2026-05-07T09:00:00,,True
22,2026-05-08,1620,5,2026-05-08T09:00:00,2026-05-08T09:30:00,True
22,2026-05-09,0,0,2026-05-09T09:00:00,,True
22,2026-05-10,0,0,2026-05-10T09:00:00,,True
22,2026-05-11,0,0,2026-05-11T09:00:00,,True
22,2026-05-12,0,0,2026-05-12T09:00:00,,True
22,2026-05-13,0,0,2026-05-13T09:00:00,,True
22,2026-05-14,0,0,2026-05-14T09:00:00,,True
22,2026-05-15,0,0,2026-05-15T09:00:00,,True
22,2026-05-16,3300,11,2026-05-16T09:00:00,2026-05-16T09:30:00,True
22,2026-05-17,0,0,2026-05-17T09:00:00,,True
22,2026-05-18,0,0,2026-05-18T09:00:00,,True
22,2026-05-19,1200,4,2026-05-19T09:00:00,2026-05-19T09:30:00,True
22,2026-05-20,2220,7,2026-05-20T09:00:00,2026-05-20T09:30:00,True
22,2026-05-21,3000,10,2026-05-21T09:00:00,2026-05-21T09:30:00,True
22,2026-05-22,0,0,2026-05-22T09:00:00,,True
22,2026-05-23,0,0,2026-05-23T09:00:00,,True
22,2026-05-24,0,0,2026-05-24T09:00:00,,True
22,2026-05-25,0,0,2026-05-25T09:00:00,,True
22,2026-05-26,3240,10,2026-05-26T09:00:00,2026-05-26T09:30:00,True
22,2026-05-27,0,0,2026-05-27T09:00:00,,True
22,2026-05-28,2820,9,2026-05-28T09:00:00,2026-05-28T09:30:00,True
22,2026-05-29,960,3,2026-05-29T09:00:00,2026-05-29T09:30:00,True
22,2026-05-30,0,0,2026-05-30T09:00:00,,True
22,2026-05-31,0,0,2026-05-31T09:00:00,,True
23,2026-04-21,0,0,2026-04-21T09:00:00,,True
23,2026-04-22,2400,8,2026-04-22T09:00:00,2026-04-22T09:30:00,True
23,2026-04-23,0,0,2026-04-23T09:00:00,,True
23,2026-04-24,0,0,2026-04-24T09:00:00,,True
23,2026-04-25,0,0,2026-04-25T09:00:00,,True
23,2026-04-26,4020,13,2026-04-26T09:00:00,2026-04-26T10:30:00,True
23,2026-04-27,0,0,2026-04-27T09:00:00,,True
23,2026-04-28,0,0,2026-04-28T09:00:00,,True
23,2026-04-29,0,0,2026-04-29T09:00:00,,True
23,2026-04-30,0,0,2026-04-30T09:00:00,,True
23,2026-05-01,0,0,2026-05-01T09:00:00,,True
23,2026-05-02,4020,13,2026-05-02T09:00:00,2026-05-02T10:30:00,True
23,2026-05-03,0,0,2026-05-03T09:00:00,,True
23,2026-05-04,3900,13,2026-05-04T09:00:00,2026-05-04T10:30:00,True
23,2026-05-05,3840,12,2026-05-05T09:00:00,2026-05-05T10:30:00,True
23,2026-05-06,1620,5,2026-05-06T09:00:00,2026-05-06T09:30:00,True
23,2026-05-07,2640,8,2026-05-07T09:00:00,2026-05-07T09:30:00,True
23,2026-05-08,2280,7,2026-05-08T09:00:00,2026-05-08T09:30:00,True
23,2026-05-09,0,0,2026-05-09T09:00:00,,True
23,2026-05-10,2760,9,2026-05-10T09:00:00,2026-05-10T09:30:00,True
23,2026-05-11,0,0,2026-05-11T09:00:00,,True
23,2026-05-12,0,0,2026-05-12T09:00:00,,True
23,2026-05-13,960,3,2026-05-13T09:00:00,2026-05-13T09:30:00,True
23,2026-05-14,0,0,2026-05-14T09:00:00,,True
23,2026-05-15,0,0,2026-05-15T09:00:00,,True
23,2026-05-16,2460,8,2026-05-16T09:00:00,2026-05-16T09:30:00,True
23,2026-05-17,0,0,2026-05-17T09:00:00,,True
23,2026-05-18,0,0,2026-05-18T09:00:00,,True
23,2026-05-19,0,0,2026-05-19T09:00:00,,True
23,2026-05-20,0,0,2026-05-20T09:00:00,,True
23,2026-05-21,0,0,2026-05-21T09:00:00,,True
23,2026-05-22,2340,7,2026-05-22T09:00:00,2026-05-22T09:30:00,True
23,2026-05-23,2040,6,2026-05-23T09:00:00,2026-05-23T09:30:00,True
23,2026-05-24,1260,4,2026-05-24T09:00:00,2026-05-24T09:30:00,True
23,2026-05-25,0,0,2026-05-25T09:00:00,,True
23,2026-05-26,0,0,2026-05-26T09:00:00,,True
23,2026-05-27,3480,11,2026-05-27T09:00:00,2026-05-27T09:30:00,True
23,2026-05-28,0,0,2026-05-28T09:00:00,,True
23,2026-05-29,3600,12,2026-05-29T09:00:00,2026-05-29T10:30:00,True
23,2026-05-30,2880,9,2026-05-30T09:00:00,2026-05-30T09:30:00,True
23,2026-05-31,0,0,2026-05-31T09:00:00,,True
24,2026-04-25,5100,17,2026-04-25T09:00:00,2026-04-25T10:30:00,True
24,2026-04-26,4920,16,2026-04-26T09:00:00,2026-04-26T10:30:00,True
24,2026-04-27,2940,9,2026-04-27T09:00:00,2026-04-27T09:30:00,True
24,2026-04-28,0,0,2026-04-28T09:00:00,,True
24,2026-04-29,6780,22,2026-04-29T09:00:00,2026-04-29T10:30:00,True
24,2026-04-30,0,0,2026-04-30T09:00:00,,True
24,2026-05-01,3960,13,2026-05-01T09:00:00,2026-05-01T10:30:00,True
24,2026-05-02,3420,11,2026-05-02T09:00:00,2026-05-02T09:30:00,True
24,2026-05-03,6960,23,2026-05-03T09:00:00,2026-05-03T10:30:00,True
24,2026-05-04,0,0,2026-05-04T09:00:00,,True
24,2026-05-05,4380,14,2026-05-05T09:00:00,2026-05-05T10:30:00,True
24,2026-05-06,7140,23,2026-05-06T09:00:00,2026-05-06T10:30:00,True
24,2026-05-07,7560,25,2026-05-07T09:00:00,2026-05-07T11:30:00,True
24,2026-05-08,4140,13,2026-05-08T09:00:00,2026-05-08T10:30:00,True
24,2026-05-09,4980,16,2026-05-09T09:00:00,2026-05-09T10:30:00,True
24,2026-05-10,4200,14,2026-05-10T09:00:00,2026-05-10T10:30:00,True
24,2026-05-11,0,0,2026-05-11T09:00:00,,True
24,2026-05-12,4080,13,2026-05-12T09:00:00,2026-05-12T10:30:00,True
24,2026-05-13,4020,13,2026-05-13T09:00:00,2026-05-13T10:30:00,True
24,2026-05-14,3960,13,2026-05-14T09:00:00,2026-05-14T10:30:00,True
24,2026-05-15,6000,20,2026-05-15T09:00:00,2026-05-15T10:30:00,True
24,2026-05-16,0,0,2026-05-16T09:00:00,,True
24,2026-05-17,4200,14,2026-05-17T09:00:00,2026-05-17T10:30:00,True
24,2026-05-18,0,0,2026-05-18T09:00:00,,True
24,2026-05-19,2820,9,2026-05-19T09:00:00,2026-05-19T09:30:00,True
24,2026-05-20,7980,26,2026-05-20T09:00:00,2026-05-20T11:30:00,True
24,2026-05-21,7200,24,2026-05-21T09:00:00,2026-05-21T11:30:00,True
24,2026-05-22,4920,16,2026-05-22T09:00:00,2026-05-22T10:30:00,True
24,2026-05-23,6000,20,2026-05-23T09:00:00,2026-05-23T10:30:00,True
24,2026-05-24,6420,21,2026-05-24T09:00:00,2026-05-24T10:30:00,True
24,2026-05-25,4380,14,2026-05-25T09:00:00,2026-05-25T10:30:00,True
24,2026-05-26,6540,21,2026-05-26T09:00:00,2026-05-26T10:30:00,True
24,2026-05-27,2940,9,2026-05-27T09:00:00,2026-05-27T09:30:00,True
24,2026-05-28,7440,24,2026-05-28T09:00:00,2026-05-28T11:30:00,True
24,2026-05-29,7680,25,2026-05-29T09:00:00,2026-05-29T11:30:00,True
24,2026-05-30,5580,18,2026-05-30T09:00:00,2026-05-30T10:30:00,True
24,2026-05-31,7980,26,2026-05-31T09:00:00,2026-05-31T11:30:00,True
25,2026-04-27,3540,11,2026-04-27T09:00:00,2026-04-27T09:30:00,True
25,2026-04-28,2280,7,2026-04-28T09:00:00,2026-04-28T09:30:00,True
25,2026-04-29,2280,7,2026-04-29T09:00:00,2026-04-29T09:30:00,True
25,2026-04-30,0,0,2026-04-30T09:00:00,,True
25,2026-05-01,0,0,2026-05-01T09:00:00,,True
25,2026-05-02,2700,9,2026-05-02T09:00:00,2026-05-02T09:30:00,True
25,2026-05-03,5160,17,2026-05-03T09:00:00,2026-05-03T10:30:00,True
25,2026-05-04,2340,7,2026-05-04T09:00:00,2026-05-04T09:30:00,True
25,2026-05-05,2160,7,2026-05-05T09:00:00,2026-05-05T09:30:00,True
25,2026-05-06,3420,11,2026-05-06T09:00:00,2026-05-06T09:30:00,True
25,2026-05-07,0,0,2026-05-07T09:00:00,,True
25,2026-05-08,2820,9,2026-05-08T09:00:00,2026-05-08T09:30:00,True
25,2026-05-09,3900,13,2026-05-09T09:00:00,2026-05-09T10:30:00,True
25,2026-05-10,2520,8,2026-05-10T09:00:00,2026-05-10T09:30:00,True
25,2026-05-11,0,0,2026-05-11T09:00:00,,True
25,2026-05-12,2160,7,2026-05-12T09:00:00,2026-05-12T09:30:00,True
25,2026-05-13,4980,16,2026-05-13T09:00:00,2026-05-13T10:30:00,True
25,2026-05-14,0,0,2026-05-14T09:00:00,,True
25,2026-05-15,0,0,2026-05-15T09:00:00,,True
25,2026-05-16,1920,6,2026-05-16T09:00:00,2026-05-16T09:30:00,True
25,2026-05-17,5160,17,2026-05-17T09:00:00,2026-05-17T10:30:00,True
25,2026-05-18,4380,14,2026-05-18T09:00:00,2026-05-18T10:30:00,True
25,2026-05-19,0,0,2026-05-19T09:00:00,,True
25,2026-05-20,0,0,2026-05-20T09:00:00,,True
25,2026-05-21,5220,17,2026-05-21T09:00:00,2026-05-21T10:30:00,True
25,2026-05-22,3480,11,2026-05-22T09:00:00,2026-05-22T09:30:00,True
25,2026-05-23,3180,10,2026-05-23T09:00:00,2026-05-23T09:30:00,True
25,2026-05-24,2220,7,2026-05-24T09:00:00,2026-05-24T09:30:00,True
25,2026-05-25,4440,14,2026-05-25T09:00:00,2026-05-25T10:30:00,True
25,2026-05-26,0,0,2026-05-26T09:00:00,,True
25,2026-05-27,2700,9,2026-05-27T09:00:00,2026-05-27T09:30:00,True
25,2026-05-28,2760,9,2026-05-28T09:00:00,2026-05-28T09:30:00,True
25,2026-05-29,3600,12,2026-05-29T09:00:00,2026-05-29T10:30:00,True
25,2026-05-30,3300,11,2026-05-30T09:00:00,2026-05-30T09:30:00,True
25,2026-05-31,0,0,2026-05-31T09:00:00,,True
26,2026-04-20,0,0,2026-04-20T09:00:00,,True
26,2026-04-21,0,0,2026-04-21T09:00:00,,True
26,2026-04-22,0,0,2026-04-22T09:00:00,,True
26,2026-04-23,900,3,2026-04-23T09:00:00,2026-04-23T09:30:00,True
26,2026-04-24,0,0,2026-04-24T09:00:00,,True
26,2026-04-25,0,0,2026-04-25T09:00:00,,True
26,2026-04-26,0,0,2026-04-26T09:00:00,,True
26,2026-04-27,0,0,2026-04-27T09:00:00,,True
26,2026-04-28,0,0,2026-04-28T09:00:00,,True
26,2026-04-29,0,0,2026-04-29T09:00:00,,True
26,2026-04-30,0,0,2026-04-30T09:00:00,,True
26,2026-05-01,3120,10,2026-05-01T09:00:00,2026-05-01T09:30:00,True
26,2026-05-02,0,0,2026-05-02T09:00:00,,True
26,2026-05-03,0,0,2026-05-03T09:00:00,,True
26,2026-05-04,0,0,2026-05-04T09:00:00,,True
26,2026-05-05,0,0,2026-05-05T09:00:00,,True
26,2026-05-06,0,0,2026-05-06T09:00:00,,True
26,2026-05-07,0,0,2026-05-07T09:00:00,,True
26,2026-05-08,0,0,2026-05-08T09:00:00,,True
26,2026-05-09,0,0,2026-05-09T09:00:00,,True
26,2026-05-10,3000,10,2026-05-10T09:00:00,2026-05-10T09:30:00,True
26,2026-05-11,0,0,2026-05-11T09:00:00,,True
26,2026-05-12,0,0,2026-05-12T09:00:00,,True
26,2026-05-13,2460,8,2026-05-13T09:00:00,2026-05-13T09:30:00,True
26,2026-05-14,0,0,2026-05-14T09:00:00,,True
26,2026-05-15,0,0,2026-05-15T09:00:00,,True
26,2026-05-16,0,0,2026-05-16T09:00:00,,True
26,2026-05-17,0,0,2026-05-17T09:00:00,,True
26,2026-05-18,3120,10,2026-05-18T09:00:00,2026-05-18T09:30:00,True
26,2026-05-19,0,0,2026-05-19T09:00:00,,True
26,2026-05-20,0,0,2026-05-20T09:00:00,,True
26,2026-05-21,0,0,2026-05-21T09:00:00,,True
26,2026-05-22,0,0,2026-05-22T09:00:00,,True
26,2026-05-23,2160,7,2026-05-23T09:00:00,2026-05-23T09:30:00,True
26,2026-05-24,0,0,2026-05-24T09:00:00,,True
26,2026-05-25,0,0,2026-05-25T09:00:00,,True
26,2026-05-26,0,0,2026-05-26T09:00:00,,True
26,2026-05-27,2940,9,2026-05-27T09:00:00,2026-05-27T09:30:00,True
26,2026-05-28,0,0,2026-05-28T09:00:00,,True
26,2026-05-29,0,0,2026-05-29T09:00:00,,True
26,2026-05-30,0,0,2026-05-30T09:00:00,,True
26,2026-05-31,0,0,2026-05-31T09:00:00,,True
27,2026-04-23,0,0,2026-04-23T09:00:00,,True
27,2026-04-24,0,0,2026-04-24T09:00:00,,True
27,2026-04-25,0,0,2026-04-25T09:00:00,,True
27,2026-04-26,4140,13,2026-04-26T09:00:00,2026-04-26T10:30:00,True
27,2026-04-27,1440,4,2026-04-27T09:00:00,2026-04-27T09:30:00,True
27,2026-04-28,0,0,2026-04-28T09:00:00,,True
27,2026-04-29,0,0,2026-04-29T09:00:00,,True
27,2026-04-30,0,0,2026-04-30T09:00:00,,True
27,2026-05-01,4020,13,2026-05-01T09:00:00,2026-05-01T10:30:00,True
27,2026-05-02,0,0,2026-05-02T09:00:00,,True
27,2026-05-03,3360,11,2026-05-03T09:00:00,2026-05-03T09:30:00,True
27,2026-05-04,3420,11,2026-05-04T09:00:00,2026-05-04T09:30:00,True
27,2026-05-05,3900,13,2026-05-05T09:00:00,2026-05-05T10:30:00,True
27,2026-05-06,3720,12,2026-05-06T09:00:00,2026-05-06T10:30:00,True
27,2026-05-07,0,0,2026-05-07T09:00:00,,True
27,2026-05-08,0,0,2026-05-08T09:00:00,,True
27,2026-05-09,0,0,2026-05-09T09:00:00,,True
27,2026-05-10,0,0,2026-05-10T09:00:00,,True
27,2026-05-11,0,0,2026-05-11T09:00:00,,True
27,2026-05-12,0,0,2026-05-12T09:00:00,,True
27,2026-05-13,0,0,2026-05-13T09:00:00,,True
27,2026-05-14,0,0,2026-05-14T09:00:00,,True
